TOA5,FRP2-2,CR3000,DataWeather,,,,,,,,,,,,,
TIMESTAMP,RECORD,Diffuse_BW_Avg,DirNormRad_Avg,GlobalRad_SPP_Avg,GlobalRad_LI_Avg,LiCor_S_wind_Avg,HorizIR_Avg,Diffuse_BW_mV_Avg,T_out_Avg,RH_out_Avg,BP_PSI_Avg,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,DP_out_Avg
8/10/17,16:01,359.7498,3.917923,328.954,311.6306,3716.843,432.2188,3.263,80.6,72.65,14.35,0.0,1.301,175.62269782165754,"",71.03
8/10/17,17:01,109.013,169.1535,210.1191,194.909,3669.603,393.0874,0.989,80.5,70.72,14.34,0.0,4.507,149.7603477630555,"",70.13
8/10/17,18:01,67.93078,493.7952,204.1779,195.8256,3491.109,389.0357,0.616,80.7,70.84,14.34,0.0,3.328,122.46455370807783,"",70.42
8/10/17,19:01,35.41638,0.4235436,16.50748,28.98976,3153.284,394.8423,0.321,76.04,85.7,14.34,0.0,0,95.8321359881167,"",71.48
8/10/17,20:01,0.138168,0.211776,-7.851275,-0.08354556,3359.035,393.3409,0.001,74.15,91.5,14.34,0.0,0,16.06312297334931,"",71.53
8/10/17,21:01,0,0.4235607,-5.032973,0,3513.5,385.7649,0,72.85,94.2,14.35,0.0,0,9.894432265521726,"",71.11
8/10/17,22:01,0,0.4235702,-1.560256,0,3638.318,413.862,0,72.53,95.1,14.35,0.0,0,16.640172563877822,"",71.06
8/10/17,23:01,0.04605829,0.4765194,0.2013247,0,3563.313,424.8998,0,73.5,94.3,14.36,0.0,0,14.105980446477883,"",71.8
8/11/17,0:01,-0.04605823,0.3706257,-0.6039732,0,3985.401,427.6006,0,72.41,97.4,14.36,0.6000000000000002,1.611,223.24109412779555,"",71.65
8/11/17,1:01,0,0.3706326,-1.207968,0.08355092,4066.85,408.3519,0,71.67,97.1,14.36,0.04,0,279.1132520264513,"",70.83
8/11/17,2:01,0,0.5824198,-0.1509954,0,3732.38,423.313,0,71.59,97.7,14.35,0.0,0,338.7230594858014,"",70.93
8/11/17,3:01,0,0.5294783,0.2013293,0.08355168,3657.057,426.5076,0,71.79,98,14.35,0.0,0,323.31654502363364,"",71.21
8/11/17,4:01,-0.04605983,0.5294837,-0.956324,0,3107.736,419.9192,0,71.49,98,14.34,0.0,0,348.0796238590215,"",70.92
8/11/17,5:01,0,0.264742,-0.9059919,0,3470.357,406.2686,0,71.24,98.2,14.34,0.0,0.027,29.78682801347129,"",70.72
8/11/17,6:01,6.310239,0.4765385,5.838649,5.096738,3680.513,417.1503,0.057,71.76,98,14.33,0.0,0.458,44.80671516685556,"",71.18
8/11/17,7:01,59.74022,1.217825,54.15871,47.87609,3860.919,419.7932,0.542,72.29,97.4,14.34,0.0,0,359.49665358329844,"",71.53
8/11/17,8:01,75.99945,1.482569,67.84933,62.08013,4368.502,426.1436,0.689,73.26,93.1,14.35,0.0,0,248.57777002348655,"",71.18
8/11/17,9:01,354.3455,4.235956,328.7305,310.6546,4071.263,422.6431,3.214,75.16,88.8,14.35,0.0,0.221,222.626466678361,"",71.66
8/11/17,10:01,337.3689,2.382865,313.7998,296.7185,4664.94,432.5124,3.06,76.51,84.7,14.35,0.0,0.515,231.3071545014164,"",71.59
8/11/17,11:01,92.13394,-0.1588697,78.8838,80.30643,3895.154,430.8356,0.836,74.64,92.5,14.34,0.05,0.462,260.9008069809727,"",72.34
8/11/17,12:01,620.785,472.0268,1086.056,935.7318,4912.738,421.1227,5.631,79.24,82,14.34,0.07,0.985,55.81021648991242,"",73.31
8/11/17,13:01,534.778,186.5244,678.2305,629.7878,4387.956,420.7319,4.85,80.8,76.83,14.33,0.0,2.114,232.9093299002164,"",72.91
8/11/17,14:01,436.3643,74.45986,470.352,448.5143,3950.888,420.3828,3.958,82.4,70.54,14.32,0.0,5.095,232.04945534735904,"",71.88
8/11/17,15:01,427.691,214.265,595.0338,549.8676,4283.619,424.3061,3.879,82.9,67.57,14.31,0.0,6.923,231.6108003975542,"",71.14
8/11/17,16:01,336.9782,134.2259,402.7185,379.0829,3540.92,407.4317,3.056,81.9,68.26,14.3,0.0,5.607,231.5233960538027,"",70.46
8/11/17,17:01,210.7364,5.823399,181.0186,180.779,3220.273,407.7644,1.911,82.2,68.81,14.29,0.0,3.698,242.7301492616176,"",70.92
8/11/17,18:01,89.42457,-0.3705407,66.82437,-1048.474,3348.486,408.6089,0.811,80.3,74.57,14.29,0.0,0.336,246.83477162602827,"",71.54
8/11/17,19:01,25.18681,0.3705221,13.43464,21.54977,3511.026,408.5063,0.228,77.47,86.3,14.29,0.0,0,263.1801401157578,"",73.07
8/11/17,20:01,0.04604325,0.2117172,-4.930843,-0.08352245,3439.538,417.8714,0,75.67,89.5,14.29,0.0,0,27.685,"",72.4
8/11/17,21:01,0,0.3705025,-3.471691,0,2935.626,409.027,0,74.69,93.2,14.29,0.0,0,24.023229709807552,"",72.62
8/11/17,22:01,0,0.4234233,-2.113163,0,3504.091,420.3792,0,74.15,94.4,14.3,0.0,0,0.0,"",72.46
8/11/17,23:01,0.04604183,0.3704937,-1.559708,0,3408.112,409.5392,0,73.85,95.5,14.29,0.0,0,12.513665742577128,"",72.53
8/12/17,0:01,0,0.1587808,-1.006249,0,3076.662,407.765,0,73.53,94.4,14.29,0.0,0,53.87087218531807,"",71.86
8/12/17,1:01,0,0.2646327,-1.358427,0,3336.798,403.4362,0,72.76,95.1,14.29,0.0,0,43.390943750250386,"",71.3
8/12/17,2:01,-0.04604087,0.4234126,-0.8049941,0,3289.445,407.7173,0,72.3,96.5,14.28,0.0,0,11.145,"",71.28
8/12/17,3:01,0.04603994,0.4763296,-1.207467,0,3144.979,394.6955,0,71.85,96.6,14.28,0.0,0,33.07539579762084,"",70.88
8/12/17,4:01,0,0.4234018,-0.1509325,0,3301.137,418.3787,0,71.33,97.4,14.28,0.0,0,349.7964351973675,"",70.58
8/12/17,5:01,-0.04603934,0.4233985,0.6540359,-0.08351535,3099.338,429.403,0,72,97.7,14.28,0.11,0,23.206467195411125,"",71.34
8/12/17,6:01,1.381172,0.2646226,1.056513,0.6681188,3034.679,427.1844,0.013,71.94,97,14.28,0.01,0,156.30640124206408,"",71.08
8/12/17,7:01,60.81767,384.444,140.3152,138.3008,3319.719,388.4822,0.552,70.96,97.4,14.29,0.22,0,26.802360711226132,"",70.2
8/12/17,8:01,101.2826,579.1865,301.0963,301.2281,3394.849,382.9973,0.919,73.97,88.2,14.29,0.0,1.401,47.40035463992356,"",70.29
8/12/17,9:01,238.4191,656.1634,623.1468,-1535.727,3684.827,398.9781,2.162,78.89,77,14.29,0.0,0.21,56.354846251929246,"",71.09
8/12/17,10:01,350.313,136.7926,436.134,409.7557,3193.539,439.9304,3.177,81.1,74.71,14.29,0.0,0,87.88994360859662,"",72.37
8/12/17,11:01,331.8882,386.2868,659.3091,586.5975,3109.426,406.434,3.01,82,70.49,14.29,0.0,0.927,291.9153239745898,"",71.5
8/12/17,12:01,255.3714,-0.1058269,231.0263,229.5344,3038.054,440.7041,2.316,83.2,68.42,14.28,0.01,2.446,172.91283330897244,"",71.75
8/12/17,13:01,90.76801,-1.058245,67.2994,76.56539,2371.941,418.1597,0.823,73.15,95.3,14.28,0.16999999999999998,6.527,193.11116111822847,"",71.76
8/12/17,14:01,327.5885,20.68896,314.5207,277.9603,2915.619,408.8698,2.971,78.47,82.5,14.28,0.01,0.351,71.46152673621557,"",72.73
8/12/17,15:01,316.4446,543.3548,787.3713,725.5746,3209.311,415.7655,2.87,82.8,73.95,14.27,0.0,0.431,93.48954978267106,"",73.7
8/12/17,16:01,298.3512,472.3928,616.5992,575.6086,3074.923,423.9024,2.706,82.9,74.03,14.27,0.0,2,66.88287216012851,"",73.83
8/12/17,17:01,154.4656,79.52415,172.0648,170.3245,2719.431,426.7416,1.401,84.3,70.05,14.26,0.0,1.374,72.07892712575018,"",73.52
8/12/17,18:01,81.1911,225.4508,132.0287,130.2482,2670.088,403.4285,0.736,81.8,74.28,14.26,0.0,3.664,70.3027805457239,"",72.89
8/12/17,19:01,26.55732,0.1587303,12.42323,22.62637,2575.733,412.0758,0.241,79.58,84,14.27,0.0,1.347,148.120421758645,"",74.34
8/12/17,20:01,0.04602756,0.423291,-7.242866,0,2895.911,413.2021,0,76.72,92.9,14.27,0.0,0,233.79000128180238,"",74.55
8/12/17,21:01,0,0.4232957,-4.677735,0,2839.417,408.0662,0,75.65,94.9,14.28,0.0,0,88.3,"",74.12
8/12/17,22:01,0.09205674,0.3174732,-4.174772,0,2748.336,390.5683,0.001,74.13,96.5,14.28,0.0,0,339.002,"",73.11
8/12/17,23:01,0,0.3703901,-1.861067,0,2605.508,403.2252,0,73.8,97.3,14.28,0.0,0,59.349999999999994,"",73.04
8/13/17,0:01,0.04602921,0.2116527,-1.458682,0,3050.479,388.347,0,73.34,97.4,14.29,0.0,0,20.23209566871205,"",72.61
8/13/17,1:01,0,0.3703962,-2.162898,0,2358.566,379.8185,0,72.29,97.6,14.29,0.0,0,318.8,"",71.61
8/13/17,2:01,0,0.4233074,-0.2011985,0,2277.224,416.6178,0,71.92,98,14.28,0.0,0,30.724999999999998,"",71.34
8/13/17,3:01,-0.04602969,0.3703964,-2.213198,0,2956.411,400.0051,0,71.25,97.6,14.28,0.0,0,17.434066866795874,"",70.57
8/13/17,4:01,-0.0460304,0.3174872,-1.307818,0,2888.402,401.5328,0,70.69,97.8,14.28,0.0,0,0.0,"",70.08
8/13/17,5:01,-0.04603098,0.4233216,-1.559341,0,2588.005,401.179,0,69.92,97.7,14.28,0.0,0,42.68764377858416,"",69.28
8/13/17,6:01,7.272843,0.5291483,5.080398,6.34597,2815.189,401.989,0.066,69.02,97.7,14.29,0.0,0,0.0,"",68.37
8/13/17,7:01,65.87062,275.3719,114.0336,119.3223,2568.728,409.6811,0.597,70.81,96,14.29,0.0,0,40.87499999999999,"",69.63
8/13/17,8:01,151.5313,294.4149,248.7859,247.0726,2944.748,381.1059,1.374,74.37,86,14.3,0.0,4.038,58.75603043161687,"",69.95
8/13/17,9:01,210.6752,602.8383,551.5818,522.6899,3128.541,388.3257,1.911,76.69,78.26,14.3,0.0,8.98,60.39844544171899,"",69.45
8/13/17,10:01,300.4223,324.3466,540.0963,503.6365,3036.681,402.5489,2.725,80,72.38,14.3,0.0,0.794,89.09172068175775,"",70.39
8/13/17,11:01,429.1428,375.6534,727.9757,688.0441,3215.634,432.1902,3.892,83.1,66.61,14.3,0.0,7.026,83.78550457704851,"",70.82
8/13/17,12:01,365.0228,723.836,1037.426,975.0682,2906.92,411.3625,3.311,84.5,60.31,14.3,0.0,3.095,39.781406108366035,"",69.29
8/13/17,13:01,430.9268,3.174461,396.2678,369.7698,2760.291,422.4844,3.909,83.9,63.02,14.3,0.0,0,39.847869788781736,"",70
8/13/17,14:01,277.7074,27.19416,278.8268,285.1085,2927.976,445.8691,2.519,84.4,62.93,14.29,0.0,0,4.617113406602706,"",70.46
8/13/17,15:01,440.9158,60.315,456.2202,436.3117,3095.175,428.1365,3.999,86.1,59.86,14.28,0.0,0,6.731833317709878,"",70.57
8/13/17,16:01,372.5658,9.576241,339.2323,332.9496,2795.425,426.2223,3.379,86.1,62.91,14.28,0.0,0.55,334.88087659655434,"",72.03
8/13/17,17:01,192.106,7.777426,162.3495,171.9024,2675.466,408.9336,1.742,83,72.92,14.27,0.0,0.153,304.99825368968305,"",73.44
8/13/17,18:01,115.5216,0.7407092,91.3847,99.76876,2613.524,419.1129,1.048,81.6,74.25,14.27,0.0,0,311.65,"",72.59
8/13/17,19:01,18.96222,-0.05290813,7.292716,15.36198,2565.367,415.4695,0.172,79.7,85.7,14.27,0.0,0,329.4102115744146,"",75.05
8/13/17,20:01,0.09205022,0.1058169,-6.840107,0,2772.771,403.4113,0.001,76.38,88.6,14.27,0.0,0,36.70188063164951,"",72.78
8/13/17,21:01,0.09205155,0.3703646,-3.822468,0,2472.746,408.531,0.001,76.05,91.9,14.28,0.0,0,19.063096952957824,"",73.55
8/13/17,22:01,0,0.4232748,-2.263309,0,2719.3,413.9366,0,75.55,94.4,14.29,0.0,0,45.92999999999999,"",73.85
8/13/17,23:01,0.04602594,0.3174564,-1.911241,0,2644.495,404.247,0,75.09,95,14.29,0.0,0,41.26589600488542,"",73.58
8/14/17,0:01,0,0.3703732,-2.716028,0,2821.386,384.7055,0,74.47,95.6,14.28,0.0,0,24.56944587436905,"",73.17
8/14/17,1:01,0.04602705,0.4232855,-1.458614,0,3002.076,402.2173,0,73.24,97,14.27,0.0,0,76.24012860969933,"",72.37
8/14/17,2:01,-0.04602725,0.3703766,-0.8047563,0,2704.771,408.722,0,72.93,97.3,14.27,0.0,0,0.0,"",72.15
8/14/17,3:01,0.04602656,0.3174607,-0.2514824,0,2709.071,426.7049,0,72.39,98.5,14.27,0.0,0,250.81771426885257,"",71.99
8/14/17,4:01,0,0.2116427,-0.402376,0,3181.669,423.4188,0,72.29,98.7,14.27,0.0,0,0.0,"",71.94
8/14/17,5:01,-0.04602724,0.3703763,0,0,2825.333,422.2642,0,72.39,98.7,14.27,0.0,0,45.18934955852617,"",72.05
8/14/17,6:01,1.933162,0.3174684,1.609526,1.335907,2667.555,418.0533,0.018,72.57,98.7,14.28,0.0,0,0.0,"",72.22
8/14/17,7:01,28.99736,0.6878464,27.0098,24.71422,2673.143,421.8281,0.263,73.21,98.5,14.28,0.0,0,6.399999999999992,"",72.8
8/14/17,8:01,166.5741,101.1137,190.2762,185.1066,2806.823,405.2172,1.511,75.38,93.5,14.29,0.0,0,63.765040329329345,"",73.38
8/14/17,9:01,349.4887,14.18029,324.9238,305.9233,2756.399,423.0461,3.17,78.86,81.4,14.28,0.0,0.046,99.75935948963941,"",72.72
8/14/17,10:01,582.0943,467.4581,901.5088,861.2165,3530.195,436.1564,5.28,82,72.86,14.28,0.0,0.645,67.95953030217706,"",72.44
8/14/17,11:01,588.1143,28.57083,579.5032,550.0342,2829.904,427.8049,5.334,82.9,66.36,14.28,0.0,3.393,159.28921091145054,"",70.58
8/14/17,12:01,595.0016,87.82644,643.4109,606.5403,2827.739,420.9128,5.397,83.8,65.33,14.27,0.0,3.05,207.44344570690632,"",70.95
8/14/17,13:01,402.1599,2.909911,369.7612,364.3416,3010.827,436.5027,3.648,83.8,67.04,14.27,0.0,0.55,195.92200208540518,"",71.75
8/14/17,14:01,302.6541,1.798845,262.7847,270.4998,2215.677,436.8845,2.745,84.7,70.48,14.26,0.0,1.847,252.44418943081473,"",74.02
8/14/17,15:01,360.1552,1.534382,324.6615,320.1067,2990.501,434.1406,3.267,83.4,70.71,14.25,0.0,9.09,239.5527590326908,"",72.9
8/14/17,16:01,173.3507,-0.264573,141.8984,152.9706,3440.587,445.4568,1.572,84.1,66.53,14.24,0.0,1.954,226.34276887971146,"",71.81
8/14/17,17:01,245.8805,9.04957,227.8416,-965.7939,3200.857,429.5385,2.23,85,65.76,14.24,0.0,0.836,240.99173126784063,"",72.29
8/14/17,18:01,86.41748,0,66.61231,73.99601,3159.279,427.0768,0.784,81.2,71.39,14.24,0.0,1.179,195.32709134025694,"",71.09
8/14/17,19:01,2.486374,0.2117206,-7.497012,1.837523,3226.357,429.6504,0.023,77.69,85.1,14.24,0.0,0.046,228.021593385578,"",72.87
8/14/17,20:01,0,0.5293376,-5.333809,0,3599.034,426.5679,0,76.32,89.7,14.24,0.0,0,315.5371982405197,"",73.08
8/14/17,21:01,0.09209891,0.4234915,-3.220577,0,3244.031,416.4893,0.001,74.91,91.1,14.25,0.0,0,54.992984197457595,"",72.17
8/14/17,22:01,0,0.3176275,-2.163886,0,3119.57,422.7633,0,74.09,92.8,14.25,0.0,0.26,357.72566986043734,"",71.88
8/14/17,23:01,0,0.4235176,-1.610387,0,3847.298,410.8054,0,73.54,95,14.25,0.0,0.004,345.6983313366681,"",72.05
8/15/17,0:01,0,0.423525,-0.3019529,0,3117.64,412.977,0,74.28,94.4,14.25,0.0,0.031,247.90355205870816,"",72.6
8/15/17,1:01,0,0.529418,0.2013064,0,3242.772,427.652,0,74.24,94.6,14.25,0.0,0,289.67803257000105,"",72.63
8/15/17,2:01,0,0.4235417,-0.05032752,0,3349.263,423.6811,0,74.33,95,14.25,0.0,0.008,250.41260031341278,"",72.84
8/15/17,3:01,0.0460548,0.4235413,0,0,3406.571,419.0385,0,74.57,94.1,14.25,0.0,1.118,249.9498678322204,"",72.79
8/15/17,4:01,0.09211168,0.3176627,-0.7549273,0,3667.889,395.4138,0.001,74.21,93.7,14.25,0.0,3.862,253.1248245686307,"",72.31
8/15/17,5:01,0.04605619,0.4235536,-0.6039465,0,3708.938,392.4822,0,73.89,94.5,14.25,0.0,0.24,230.77162014053468,"",72.25
8/15/17,6:01,3.914743,0.4764936,3.673976,3.174718,3831.3,420.7203,0.036,74.23,93.7,14.26,0.0,3.614,241.71716518753436,"",72.34
8/15/17,7:01,38.96393,0.8471155,35.43188,28.99073,3669.792,424.4991,0.353,73.89,95.8,14.27,0.060000000000000005,0.458,240.31865593143982,"",72.64
8/15/17,8:01,229.8211,464.1102,369.566,-4.427948,3821.569,422.3399,2.084,75.82,93.5,14.28,0.0,0.141,245.4399264985603,"",73.84
8/15/17,9:01,226.5968,169.8452,366.9484,267.1803,3382.53,431.7404,2.055,77.45,82.9,14.28,0.0,0.687,240.3310157166099,"",71.89
8/15/17,10:01,423.8582,52.89164,422.967,386.737,3508.37,417.4972,3.844,79.14,76.82,14.28,0.0,3.237,247.09309099699334,"",71.27
8/15/17,11:01,402.2061,1.747146,367.3983,353.3969,3475.153,436.9733,3.648,81.6,70.22,14.29,0.0,1.973,221.83879618712143,"",71.02
8/15/17,12:01,313.8701,513.0237,792.1683,694.6771,3814.84,418.7572,2.847,83.4,67.13,14.29,0.0,5.881,246.5943592452055,"",71.36
8/15/17,13:01,176.2089,772.2347,947.178,857.4216,4364.805,410.3723,1.598,87.3,58.73,14.28,0.0,0.966,242.50525155547228,"",71.14
8/15/17,14:01,364.8444,143.8972,522.647,521.1412,3589.843,424.1128,3.309,86.4,57.5,14.27,0.0,0,227.1415528231402,"",69.63
8/15/17,15:01,162.7874,-1.058746,122.9374,128.1427,3231.469,421.0883,1.476,86.7,57.77,14.26,0.0,4.099,257.76995989207745,"",70.05
8/15/17,16:01,208.5512,1.535107,172.4462,170.4032,3613.134,431.4084,1.892,85.8,61.91,14.26,0.0,0.828,337.6825832540042,"",71.22
8/15/17,17:01,105.1811,640.7682,408.476,381.1795,3727.924,405.4725,0.954,89,53.71,14.25,0.0,0,340.98049001978694,"",70.05
8/15/17,18:01,69.26538,470.0702,188.7247,187.6357,4032.496,399.2151,0.628,87,59.02,14.26,0.0,0.733,308.4174758926089,"",71.02
8/15/17,19:01,18.6523,0.4235431,-1.05688,13.70119,3400.82,394.9239,0.169,79.51,81.5,14.26,0.0,0,333.11280695369106,"",73.39
8/15/17,20:01,0.04605569,0.3176611,-10.92123,0,3470.454,390.4055,0,76.17,87.1,14.27,0.0,0,35.02947031018618,"",72.08
8/15/17,21:01,0.04605636,0.3176663,-6.844751,0,3463.827,388.023,0,74.56,90.4,14.28,0.0,0,0.0,"",71.59
8/15/17,22:01,-0.04605669,0.4235581,-4.026353,0,3962.877,392.0889,0,73.8,92.9,14.29,0.0,0,41.546279134728024,"",71.64
8/15/17,23:01,0,0.4235638,-2.466175,0,3620.217,384.8014,0,73.45,94.3,14.29,0.0,0,15.41669050063776,"",71.75
8/16/17,0:01,0,0.2647329,-1.962915,0,4221.266,384.0845,0,72.59,95.6,14.3,0.0,0,281.6605895615698,"",71.27
8/16/17,1:01,-0.04605833,0.4235732,-1.207949,0,3374.243,393.4835,0,72.2,96.4,14.3,0.0,0,0.0,"",71.14
8/16/17,2:01,0,0.3706277,-1.610604,0,3419.955,401.1781,0,71.06,96.4,14.29,0.0,0,243.0,"",70.01
8/16/17,3:01,0,0.4235816,-1.308637,0,3880.548,405.6256,0,70.57,96.6,14.3,0.0,0,30.79128849325336,"",69.59
8/16/17,4:01,0,0.3706371,-1.056985,0,3716.736,407.2719,0,70.65,96.8,14.3,0.0,0,34.96463321076917,"",69.71
8/16/17,5:01,-0.04606024,0.4235907,-0.6039996,0,3374.215,409.5897,0,70.16,97.5,14.31,0.0,0,235.41756815010075,"",69.44
8/16/17,6:01,5.665449,0.5294921,5.637368,4.929677,3833.367,417.4041,0.051,71.02,97,14.32,0.0,0.389,310.7547735471418,"",70.15
8/16/17,7:01,86.22624,2.01209,80.73598,75.95122,3855.13,423.1879,0.782,71.61,96.2,14.33,0.0,1.252,226.04835019663477,"",70.49
8/16/17,8:01,173.3284,478.0852,321.6365,349.5107,3962.013,416.9861,1.572,74.48,92,14.34,0.0,0,213.56719514236863,"",72.04
8/16/17,9:01,372.718,85.67081,406.1377,396.6258,4126.68,411.3543,3.381,76.52,86.3,14.34,0.0,0,239.78408419097573,"",72.16
8/16/17,10:01,340.8842,3.229807,312.2104,294.4352,3720.544,430.0651,3.092,80.7,78.47,14.34,0.0,2.08,244.22246241052244,"",73.4
8/16/17,11:01,390.1574,3.970971,363.2378,325.9255,4137.775,419.6812,3.539,82.2,72.77,14.34,0.0,3.408,224.23328837457868,"",72.61
8/16/17,12:01,573.5978,186.3152,709.5538,639.3091,3868.021,434.3166,5.203,84,67.25,14.34,0.0,0.363,212.22824155239175,"",72.01
8/16/17,13:01,512.662,120.2917,609.2939,566.0354,3879.953,428.5488,4.65,84.4,69.59,14.33,0.0,2.099,270.85886342353496,"",73.35
8/16/17,14:01,300.6566,23.0838,291.1542,280.3818,3654.32,419.4623,2.727,85.6,64.64,14.33,0.0,1.794,229.18359801339167,"",72.37
8/16/17,15:01,182.2461,0.7941703,152.7999,164.9212,3532.19,421.2113,1.653,83,73.35,14.32,0.0,4.091,232.93985855486096,"",73.64
8/16/17,16:01,197.3541,664.9373,642.6602,582.0743,3818.28,408.1199,1.79,84,65.4,14.31,0.0,4.122,238.17796462454822,"",71.16
8/16/17,17:01,93.49503,571.962,363.5795,334.1872,3713.989,409.3144,0.848,85.6,62.15,14.3,0.0,1.214,221.4925412549221,"",71.21
8/16/17,18:01,64.57203,466.4474,181.4391,175.2827,3439.402,410.5663,0.586,86.9,60.4,14.3,0.0,1.637,184.2540692255883,"",71.54
8/16/17,19:01,22.56824,0.2647292,5.033045,15.95778,3546.47,404.2611,0.205,81,78.67,14.3,0.0,0,217.8117216780043,"",73.78
8/16/17,20:01,0.09211631,0.1058929,-9.512562,0,3633.066,397.7982,0.001,77.91,86.2,14.31,0.0,0,16.318260236603848,"",73.49
8/16/17,21:01,0,0.2647351,-6.03979,0,3467.092,397.037,0,76.02,91.6,14.32,0.0,0.851,350.0,"",73.41
8/16/17,22:01,0,0.4235805,-3.674242,0,3316.4,397.0192,0,74.98,93.9,14.32,0.0,0,25.272332460113336,"",73.13
8/16/17,23:01,0,0.4235874,-1.811984,-0.08355269,3724.776,401.0729,0,74.49,94.7,14.33,0.0,0,18.97305124042661,"",72.92
8/17/17,0:01,0,0.370643,-1.409337,-0.08355352,3467.304,399.7656,0,74.19,95.6,14.32,0.0,0,37.58513172306923,"",72.87
8/17/17,1:01,0.04606088,0.317698,-0.6543431,0,3548.646,402.3085,0,74.31,95.6,14.32,0.0,0,292.6408122920918,"",73.02
8/17/17,2:01,0,0.3706535,-0.7550229,0,3282.492,406.6991,0,73.14,96.7,14.31,0.0,0,2.5986108367542187,"",72.19
8/17/17,3:01,0.09212331,0.4236038,-0.4026788,0,3664.676,408.769,0.001,73.07,97.2,14.31,0.0,0,0.0,"",72.27
8/17/17,4:01,-0.04606222,0.3706587,-0.9563757,0,3825.992,410.8004,0,72.27,97.2,14.31,0.0,0,317.7,"",71.47
8/17/17,5:01,0,0.3177114,-0.40269,0,3729.785,414.9073,0,72.03,97.2,14.31,0.0,0,35.95,"",71.24
8/17/17,6:01,4.60632,0.3177135,3.724903,3.760139,3426.072,414.8571,0.042,71.83,97.1,14.32,0.0,0,5.973332408577431,"",71
8/17/17,7:01,63.06031,1.164945,58.84321,53.89515,3777.256,433.5692,0.572,73.45,95.3,14.33,0.0,0,248.41682173163912,"",72.05
8/17/17,8:01,229.5793,2.223998,213.9809,204.3847,3936.37,440.788,2.082,75.18,94.7,14.33,0.0,1.286,228.53835114320563,"",73.58
8/17/17,9:01,207.8819,16.99756,206.9825,183.0758,3730.368,408.9816,1.885,77.67,89.1,14.33,0.0,1.072,226.24457304116964,"",74.24
8/17/17,10:01,392.7182,33.72915,386.3165,356.3625,3751.29,441.1962,3.562,82.3,76.34,14.33,0.0,2.385,230.40335455217027,"",74.15
